,customer_lifetime_value
7121,6369.26
7122,5316.76
7123,5124.22
7124,4151.55
7125,2594.91
7126,5763.27
7127,18370.57
7128,21923.12
7129,10546.66
7130,8388.72
7131,7188.61
7132,3238.93
7133,10960.94
7134,2660.93
7135,2004.35
7136,15483.53
7137,8940.58
7138,5083.79
7139,9031.21
7140,32098.32
7141,22332.44
7142,8560.16
7143,7714.62
7144,2936.99
7145,5112.1
7146,5119.9
7147,2494.87
7148,23594.68
7149,5656.2
7150,15673.14
7151,8509.45
7152,6418.25
7153,3055.7
7154,5746.06
7155,23594.68
7156,6005.85
7157,5028.84
7158,3409.68
7159,4348.14
7160,8337.19
7161,2346.68
7162,4991.04
7163,2879.51
7164,3482.04
7165,8216.39
7166,3155.46
7167,5292.2
7168,6553.94
7169,7618.44
7170,24610.78
7171,3142.81
7172,32021.4
7173,5096.7
7174,4889.61
7175,5112.57
7176,2725.32
7177,9780.85
7178,15042.58
7179,5308.29
7180,19160.99
7181,3324.55
7182,3791.55
7183,7600.03
7184,6950.1
7185,4605.04
7186,5864.38
7187,15374.18
7188,3230.58
7189,9294.55
7190,2504.87
7191,7081.69
7192,9560.05
7193,6756.06
7194,5290.67
7195,8391.13
7196,21151.23
7197,9264.33
7198,2853.6
7199,6245.44
7200,2129.06
7201,14789.62
7202,5324.39
7203,2862.73
7204,8614.69
7205,4931.5
7206,4642.02
7207,21423.64
7208,4858.07
7209,5261.1
7210,3274.04
7211,6134.39
7212,3690.7
7213,2776.77
7214,10972.07
7215,4177.67
7216,5838.9
7217,6462.22
7218,5109.5
7219,8278.72
7220,8682.23
7221,9415.9
7222,3230.58
7223,17019.19
7224,2647.52
7225,12883.12
7226,20930.05
7227,4814.35
7228,4836.89
7229,18745.4
7230,17367.53
7231,9012.92
7232,5871.61
7233,5926.73
7234,5453.71
7235,9106.87
7236,5013.14
7237,6672.06
7238,6521.37
7239,13024.22
7240,2748.8
7241,2803.6
7242,7231.0
7243,8329.29
7244,4626.8
7245,6265.34
7246,4504.16
7247,11533.48
7248,5350.0
7249,2855.69
7250,6601.61
7251,3470.18
7252,5895.11
7253,5065.94
7254,41787.9
7255,4882.29
7256,3837.62
7257,2154.07
7258,5049.12
7259,13869.93
7260,5213.37
7261,4911.12
7262,7751.86
7263,25464.82
7264,9472.96
7265,5926.96
7266,8470.04
7267,8675.99
7268,18205.67
7269,2618.33
7270,3349.64
7271,5979.72
7272,16301.97
7273,7882.99
7274,7748.81
7275,15860.04
7276,2279.7
7277,15272.8
7278,5498.75
7279,5743.4
7280,3942.92
7281,2503.6
7282,4558.59
7283,67907.27
7284,2396.67
7285,5568.95
7286,7334.52
7287,7150.11
7288,12023.75
7289,4018.88
7290,4770.55
7291,29297.33
7292,27929.96
7293,2899.92
7294,2331.33
7295,8561.56
7296,11280.73
7297,2764.02
7298,2580.85
7299,10856.01
7300,4150.84
7301,16979.8
7302,5028.74
7303,64618.76
7304,41103.24
7305,22658.54
7306,7013.44
7307,8658.86
7308,5214.34
7309,4334.06
7310,3731.5
7311,22242.52
7312,12280.77
7313,13024.13
7314,7488.79
7315,2300.69
7316,30081.37
7317,3745.37
7318,13246.57
7319,5008.28
7320,2396.22
7321,5146.9
7322,6540.2
7323,7159.81
7324,6087.3
7325,9772.74
7326,6005.85
7327,6811.58
7328,16350.13
7329,3580.26
7330,5821.13
7331,2839.57
7332,10097.2
7333,2674.23
7334,4515.45
7335,7998.35
7336,2809.77
7337,4748.79
7338,5272.52
7339,6712.29
7340,8188.98
7341,14429.89
7342,4376.36
7343,3713.8
7344,7590.05
7345,2795.74
7346,8640.75
7347,2624.9
7348,4815.02
7349,4460.42
7350,6047.03
7351,8221.87
7352,6798.27
7353,12817.41
7354,5219.89
7355,6140.24
7356,3756.64
7357,7356.56
7358,32725.3
7359,7057.46
7360,11005.02
7361,5563.77
7362,7451.48
7363,5181.05
7364,12584.01
7365,13057.01
7366,17776.82
7367,2757.38
7368,7535.43
7369,2826.8
7370,7326.54
7371,6633.14
7372,2485.89
7373,8598.19
7374,8586.8
7375,2417.78
7376,2693.66
7377,7179.23
7378,10629.34
7379,2710.92
7380,7724.05
7381,3508.57
7382,2241.11
7383,33279.77
7384,5348.3
7385,5251.15
7386,4686.81
7387,7148.33
7388,5028.58
7389,2415.42
7390,7545.55
7391,5264.43
7392,4474.48
7393,21578.86
7394,2902.62
7395,10876.48
7396,4413.29
7397,12504.49
7398,7462.93
7399,4690.79
7400,2943.05
7401,5003.34
7402,13466.92
7403,3386.19
7404,5503.44
7405,25807.06
7406,4739.35
7407,15777.89
7408,2619.87
7409,15445.66
7410,3355.53
7411,2874.09
7412,2846.65
7413,23813.52
7414,5313.47
7415,3730.14
7416,9031.21
7417,5931.28
7418,9429.08
7419,7613.05
7420,3313.01
7421,7317.01
7422,2665.74
7423,3230.58
7424,17367.27
7425,10595.81
7426,5999.38
7427,17006.0
7428,3954.34
7429,3589.37
7430,7329.78
7431,7380.57
7432,7472.67
7433,8500.12
7434,19357.8
7435,5846.11
7436,2231.79
7437,4864.53
7438,4594.29
7439,3044.0
7440,2759.98
7441,11064.29
7442,7555.83
7443,7469.56
7444,4920.49
7445,12298.69
7446,4630.36
7447,4636.55
7448,20467.72
7449,3792.83
7450,17526.18
7451,4715.47
7452,2288.76
7453,5670.13
7454,7228.99
7455,11009.13
7456,5639.94
7457,11196.46
7458,12840.43
7459,8828.38
7460,13268.79
7461,3728.87
7462,4983.11
7463,13727.8
7464,8343.75
7465,7191.83
7466,13759.15
7467,9788.71
7468,3360.44
7469,4887.79
7470,7582.11
7471,2516.21
7472,3571.35
7473,9868.6
7474,5375.82
7475,4254.62
7476,3061.05
7477,2414.77
7478,4526.53
7479,5635.29
7480,8254.7
7481,7320.07
7482,3933.81
7483,2433.09
7484,5706.96
7485,2585.44
7486,2659.71
7487,5310.86
7488,5874.82
7489,8579.89
7490,8903.97
7491,8149.77
7492,2570.16
7493,2585.56
7494,2844.85
7495,4633.55
7496,6678.9
7497,2222.87
7498,8522.76
7499,25082.18
7500,3479.26
7501,7851.58
7502,2509.51
7503,2854.27
7504,8879.79
7505,8392.62
7506,5279.48
7507,8272.33
7508,7662.43
7509,4899.98
7510,4508.86
7511,3094.32
7512,4383.15
7513,2530.71
7514,8291.66
7515,8164.31
7516,2337.35
7517,9002.41
7518,5389.5
7519,2721.59
7520,6005.85
7521,5555.83
7522,5470.06
7523,15610.9
7524,2616.61
7525,4681.53
7526,4890.11
7527,7457.34
7528,22185.88
7529,5305.09
7530,9470.62
7531,3548.15
7532,2451.54
7533,8652.65
7534,2535.22
7535,4314.07
7536,6731.05
7537,7779.59
7538,2805.29
7539,5251.97
7540,8044.87
7541,4250.28
7542,13891.68
7543,2725.36
7544,4779.89
7545,4808.96
7546,8658.86
7547,9215.54
7548,5068.43
7549,4879.71
7550,13466.92
7551,13306.18
7552,7350.18
7553,4822.44
7554,3554.85
7555,3135.58
7556,57520.5
7557,2515.41
7558,7247.5
7559,4878.95
7560,2971.92
7561,11302.6
7562,7996.6
7563,7411.81
7564,3179.47
7565,22658.54
7566,3774.86
7567,8224.77
7568,2563.58
7569,2393.92
7570,2453.57
7571,5143.88
7572,7378.51
7573,2574.2
7574,22315.06
7575,2430.48
7576,6161.0
7577,7912.13
7578,5534.82
7579,2382.67
7580,6991.25
7581,2885.33
7582,41787.9
7583,2848.56
7584,8123.02
7585,9661.1
7586,4488.13
7587,4561.27
7588,11546.17
7589,3788.81
7590,13502.63
7591,8563.97
7592,2913.48
7593,7540.58
7594,6950.53
7595,7255.14
7596,4334.06
7597,6307.5
7598,5904.85
7599,4794.48
7600,9180.15
7601,8355.51
7602,13869.93
7603,13452.19
7604,16798.86
7605,8273.11
7606,7408.84
7607,4349.31
7608,4744.97
7609,17208.06
7610,8673.59
7611,2497.91
7612,32069.88
7613,3312.25
7614,10828.37
7615,12128.37
7616,5505.69
7617,6715.34
7618,2836.68
7619,3561.6
7620,6552.4
7621,2833.98
7622,5099.51
7623,9415.53
7624,3644.83
7625,2927.52
7626,9227.95
7627,3148.42
7628,3063.11
7629,3417.95
7630,23594.68
7631,7519.13
7632,3969.43
7633,4874.07
7634,7261.62
7635,8005.96
7636,2996.14
7637,4175.95
7638,8491.86
7639,2402.17
7640,4775.48
7641,4235.18
7642,5107.16
7643,13167.61
7644,2520.3
7645,5189.29
7646,2893.31
7647,3985.55
7648,2414.64
7649,18688.31
7650,16589.71
7651,23331.83
7652,4699.03
7653,2395.57
7654,8861.48
7655,8936.82
7656,7340.5
7657,26453.94
7658,6342.47
7659,6560.82
7660,6687.59
7661,3681.25
7662,2555.54
7663,2373.8
7664,2732.65
7665,4703.72
7666,19259.84
7667,3844.57
7668,4683.44
7669,5174.08
7670,2655.86
7671,5615.07
7672,3161.17
7673,7575.65
7674,3985.4
7675,9706.38
7676,7736.65
7677,4179.49
7678,5759.01
7679,4165.4
7680,2632.55
7681,3885.46
7682,8161.94
7683,13024.13
7684,14137.23
7685,3700.68
7686,5511.03
7687,5169.5
7688,6044.02
7689,4349.31
7690,9688.13
7691,5528.21
7692,7894.5
7693,5935.82
7694,4520.34
7695,3219.15
7696,5935.57
7697,2322.57
7698,11692.01
7699,10175.24
7700,2513.97
7701,2897.78
7702,5515.25
7703,3469.84
7704,6907.55
7705,3647.25
7706,3265.16
7707,2514.28
7708,4463.0
7709,4570.67
7710,2752.66
7711,2188.66
7712,2710.15
7713,14754.36
7714,10759.4
7715,12357.12
7716,5033.39
7717,2370.62
7718,11236.31
7719,12476.65
7720,14641.52
7721,4731.84
7722,10620.49
7723,13478.8
7724,8873.2
7725,5260.92
7726,2792.01
7727,10018.66
7728,7180.27
7729,3012.04
7730,4236.81
7731,5283.36
7732,5395.09
7733,6913.57
7734,2619.34
7735,8390.12
7736,13727.8
7737,4482.02
7738,2827.56
7739,5584.96
7740,7568.85
7741,9664.33
7742,6480.68
7743,8707.62
7744,9048.98
7745,2615.85
7746,4878.83
7747,10793.76
7748,5528.08
7749,4605.87
7750,8343.41
7751,13009.24
7752,7486.02
7753,9547.71
7754,8110.7
7755,7379.46
7756,6612.62
7757,7452.23
7758,2686.54
7759,4470.18
7760,10348.01
7761,11790.5
7762,4566.12
7763,5905.97
7764,7492.06
7765,3427.15
7766,5181.62
7767,4686.47
7768,2710.12
7769,4313.34
7770,4755.37
7771,36516.05
7772,7792.07
7773,2550.0
7774,7521.28
7775,11510.36
7776,7999.25
7777,7927.18
7778,21123.12
7779,2453.57
7780,2981.55
7781,5110.76
7782,5351.85
7783,9015.82
7784,5903.61
7785,8852.73
7786,13333.39
7787,8658.86
7788,4871.15
7789,5279.2
7790,6689.02
7791,5244.55
7792,6688.86
7793,8408.31
7794,2052.95
7795,10592.59
7796,2913.49
7797,5243.45
7798,14191.6
7799,9426.38
7800,4521.19
7801,3579.02
7802,6285.15
7803,7844.25
7804,8283.84
7805,2436.4
7806,2538.63
7807,7304.4
7808,32474.77
7809,6674.46
7810,33473.35
7811,6459.64
7812,4605.04
7813,5686.74
7814,6608.17
7815,7158.53
7816,10179.72
7817,5052.38
7818,5201.36
7819,8632.78
7820,7350.93
7821,7690.16
7822,8259.11
7823,2317.28
7824,8929.61
7825,4854.36
7826,2659.71
7827,8750.22
7828,5054.78
7829,2199.52
7830,5715.31
7831,9566.84
7832,10094.13
7833,5444.79
7834,2582.41
7835,50568.26
7836,3484.25
7837,5555.83
7838,4173.14
7839,2897.49
7840,8044.51
7841,7717.0
7842,2274.67
7843,8658.86
7844,11260.9
7845,16414.04
7846,20018.2
7847,4698.76
7848,9002.12
7849,25030.89
7850,3103.0
7851,2587.11
7852,4983.62
7853,6265.34
7854,7233.54
7855,5357.26
7856,11130.12
7857,2610.37
7858,7452.54
7859,6352.96
7860,14585.38
7861,17292.94
7862,4254.62
7863,9621.73
7864,14260.91
7865,7756.31
7866,5875.21
7867,4946.96
7868,2660.01
7869,2372.29
7870,15613.95
7871,7803.5
7872,10346.11
7873,4960.55
7874,7099.57
7875,24442.3
7876,13466.92
7877,2598.06
7878,2886.45
7879,2566.4
7880,6252.36
7881,5174.69
7882,9263.18
7883,4834.71
7884,2361.74
7885,2674.73
7886,16159.54
7887,26197.41
7888,2664.24
7889,15162.07
7890,22332.44
7891,4995.17
7892,16109.75
7893,4957.4
7894,2866.78
7895,8719.9
7896,22448.69
7897,6864.65
7898,4980.19
7899,2312.33
7900,5555.83
7901,26763.83
7902,2471.44
7903,17759.39
7904,14628.5
7905,5801.83
7906,5209.95
7907,2814.44
7908,5417.74
7909,16775.81
7910,7980.3
7911,5107.16
7912,2690.78
7913,4254.62
7914,4643.41
7915,6217.26
7916,11373.99
7917,10861.71
7918,8569.36
7919,16069.95
7920,2410.36
7921,14057.42
7922,4872.58
7923,9031.21
7924,2993.12
7925,5846.52
7926,2589.43
7927,6558.88
7928,8106.0
7929,7232.61
7930,13599.92
7931,5093.38
7932,6047.03
7933,7172.07
7934,3438.95
7935,5418.46
7936,7824.49
7937,7930.6
7938,9321.28
7939,2775.08
7940,5792.67
7941,3596.83
7942,14713.52
7943,44520.14
7944,3071.78
7945,8471.29
7946,7205.02
7947,11154.68
7948,10168.27
7949,5688.2
7950,5272.93
7951,13799.05
7952,4167.99
7953,4242.69
7954,5736.46
7955,2679.69
7956,11828.61
7957,11905.07
7958,4212.8
7959,5553.19
7960,26538.58
7961,6511.47
7962,4730.36
7963,2908.02
7964,4821.16
7965,2248.45
7966,5232.45
7967,2557.59
7968,5871.18
7969,3681.98
7970,5918.07
7971,16152.9
7972,4984.62
7973,6637.23
7974,5979.72
7975,7736.46
7976,5644.47
7977,6944.74
7978,7373.23
7979,13979.09
7980,2395.97
7981,2387.86
7982,4883.34
7983,20496.69
7984,2491.32
7985,7372.23
7986,12625.28
7987,5261.42
7988,4895.81
7989,4034.93
7990,10179.72
7991,17497.52
7992,10569.63
7993,7842.87
7994,7942.45
7995,17002.02
7996,2602.21
7997,4112.84
7998,5213.07
7999,2292.79
8000,3933.81
8001,9234.28
8002,4650.06
8003,3954.34
8004,6953.95
8005,2876.78
8006,6265.34
8007,3145.46
8008,2688.88
8009,4749.13
8010,8364.5
8011,3450.33
8012,2935.84
8013,2772.5
8014,3963.4
8015,8062.55
8016,7805.31
8017,4855.77
8018,2886.45
8019,2724.43
8020,9976.25
8021,3755.26
8022,9642.21
8023,4574.0
8024,4017.06
8025,12052.89
8026,2525.42
8027,8207.78
8028,4569.88
8029,16979.8
8030,18061.92
8031,5191.05
8032,6271.32
8033,4619.45
8034,8571.48
8035,3245.48
8036,12489.21
8037,3799.75
8038,10004.75
8039,5577.67
8040,16705.1
8041,31864.86
8042,3708.81
8043,7203.13
8044,2649.66
8045,6991.61
8046,3380.71
8047,20096.89
8048,24706.92
8049,7416.47
8050,5605.38
8051,13749.37
8052,2203.59
8053,3369.71
8054,7296.49
8055,7840.65
8056,14837.5
8057,7441.0
8058,11981.98
8059,4163.04
8060,8054.98
8061,22658.54
8062,4048.72
8063,10288.92
8064,21920.81
8065,16468.22
8066,5167.36
8067,5757.44
8068,2487.78
8069,14594.45
8070,5320.34
8071,2442.2
8072,5142.39
8073,2511.94
8074,2629.32
8075,2449.13
8076,4062.0
8077,5252.51
8078,4372.19
8079,15320.22
8080,9657.58
8081,2472.47
8082,6191.4
8083,13583.62
8084,27528.31
8085,2952.58
8086,4949.39
8087,8209.92
8088,4170.69
8089,20600.24
8090,2858.09
8091,6282.08
8092,2776.84
8093,14194.15
8094,9726.55
8095,8099.47
8096,5020.47
8097,4834.71
8098,17625.54
8099,11009.13
8100,4502.21
8101,10570.79
8102,10614.64
8103,11436.43
8104,4458.11
8105,5558.31
8106,5169.5
8107,7840.17
8108,24108.3
8109,5638.05
8110,7680.15
8111,8409.07
8112,12341.83
8113,2611.13
8114,6081.48
8115,4416.35
8116,10932.21
8117,5427.17
8118,6190.32
8119,4523.75
8120,2482.39
8121,6903.95
8122,21740.03
8123,37939.49
8124,31215.69
8125,8482.46
8126,8490.28
8127,8886.61
8128,4670.95
8129,10209.93
8130,4118.59
8131,7409.59
8132,3803.8
8133,12157.33
8134,28119.29
8135,8219.36
8136,4803.24
8137,10865.86
8138,3425.73
8139,8609.16
8140,4605.04
8141,18634.73
8142,3465.53
8143,2478.18
8144,5792.44
8145,5548.03
8146,3443.3
8147,4529.07
8148,5597.12
8149,2616.61
8150,10506.88
8151,10758.66
8152,5498.66
8153,2791.88
8154,5176.16
8155,8166.88
8156,4267.08
8157,5217.51
8158,7807.22
8159,5058.93
8160,7772.58
8161,11533.97
8162,5073.28
8163,4636.55
8164,5296.84
8165,6273.91
8166,8002.31
8167,15563.37
8168,4723.82
8169,8436.35
8170,7153.21
8171,6990.69
8172,6375.08
8173,27990.36
8174,4971.73
8175,7611.95
8176,2422.19
8177,4647.42
8178,7765.23
8179,6189.44
8180,3520.7
8181,2678.46
8182,6274.56
8183,4650.06
8184,12010.94
8185,10193.77
8186,15862.18
8187,17254.04
8188,5294.23
8189,6274.45
8190,8007.4
8191,30966.32
8192,2666.98
8193,18572.01
8194,6595.1
8195,2243.47
8196,7423.93
8197,4627.09
8198,4413.26
8199,3163.28
8200,4908.12
8201,7850.59
8202,3210.42
8203,5387.41
8204,2472.47
8205,5403.59
8206,31410.93
8207,7627.43
8208,7540.39
8209,2617.7
8210,7212.14
8211,6671.77
8212,5677.64
8213,22952.07
8214,2960.57
8215,2446.68
8216,7659.72
8217,4533.73
8218,2355.28
8219,14316.85
8220,10179.72
8223,17817.46
8224,25002.02
8225,19955.26
8226,4606.27
8227,15114.4
8228,4782.35
8229,6317.37
8230,16224.54
8231,9585.5
8232,10130.93
8233,7343.53
8234,7699.63
8235,5739.82
8236,3874.87
8237,8112.32
8238,2707.43
8239,5686.96
8240,7381.62
8241,2724.26
8242,9075.77
8243,2756.54
8244,8382.48
8245,7868.1
8246,2851.65
8247,7615.37
8248,5658.53
8249,4307.46
8250,4820.7
8251,8754.16
8252,7259.33
8253,2675.03
8254,3305.13
8255,8984.04
8256,3567.5
8258,3352.87
8259,5169.5
8260,8564.77
8261,8028.48
8262,9000.44
8263,11638.9
8264,7376.8
8265,7892.09
8266,19160.99
8267,5548.03
8268,8319.53
8269,13770.98
8270,5225.25
8271,16979.8
8272,7485.36
8273,2639.64
8274,8085.45
8275,12316.8
8276,5568.95
8277,3571.83
8278,3350.24
8279,2716.19
8280,38887.9
8281,2272.45
8282,2849.25
8283,5328.32
8284,4679.98
8285,5345.2
8286,2437.08
8287,4637.54
8288,8804.58
8289,2438.69
8290,4736.35
8291,5608.16
8292,6465.22
8293,2435.25
8294,2111.99
8295,2347.59
8296,3636.56
8297,5692.68
8298,4041.24
8299,7756.17
8300,3151.16
8301,7198.42
8302,5263.92
8303,4347.16
8304,2884.64
8305,6906.2
8306,4450.22
8307,24127.5
8308,5246.28
8309,2744.74
8310,5543.8
8311,6013.04
8312,3650.58
8313,2520.82
8314,5169.5
8315,2395.57
8316,3031.59
8317,11790.5
8318,6755.08
8319,11315.2
8320,8207.7
8321,5332.62
8322,3087.43
8323,4652.6
8324,2489.75
8325,18196.64
8326,2668.73
8327,8257.01
8328,12465.92
8329,6743.13
8330,2883.17
8331,29973.42
8332,4686.47
8333,6057.07
8334,6895.31
8335,9549.11
8336,10593.59
8337,7735.47
8338,2306.43
8339,31234.89
8340,5096.67
8341,3226.79
8342,5896.54
8343,13869.93
8344,18532.41
8345,7716.44
8346,6439.78
8347,9718.46
8348,12759.28
8349,5926.98
8350,11389.94
8351,3497.48
8352,9476.9
8353,9853.77
8354,8099.4
8355,8507.83
8356,23903.68
8357,5360.56
8358,29706.78
8359,5431.21
8360,9048.98
8361,4359.74
8362,2889.09
8363,3056.22
8364,13815.78
8365,5116.73
8366,10033.28
8367,2772.84
8368,2647.52
8369,4038.86
8370,7781.9
8371,16473.17
8372,5285.31
8373,3107.59
8374,5780.18
8375,26939.51
8376,2329.46
8377,4589.94
8378,4428.03
8379,10881.77
8380,5412.7
8381,8382.63
8382,4834.71
8383,21710.28
8384,2430.87
8385,14651.62
8386,5073.28
8387,5520.48
8388,6008.18
8389,24543.2
8390,2429.37
8391,3452.03
8392,4109.31
8393,8714.92
8394,8110.31
8395,3669.83
8396,3893.31
8397,2496.48
8398,4629.97
8399,17684.65
8400,15663.66
8401,4940.12
8402,2754.46
8403,2953.8
8404,6198.79
8405,12176.01
8406,4035.01
8407,2954.39
8408,5204.65
8409,8100.24
8410,4443.63
8411,7503.37
8412,2548.51
8413,2473.37
8414,32777.3
8415,19228.46
8416,4538.12
8417,7663.51
8418,4177.29
8419,11776.0
8420,3996.77
8421,5490.78
8422,12989.82
8423,4599.76
8424,2351.88
8425,2903.24
8426,3807.53
8427,8310.7
8428,8962.8
8429,12157.54
8430,16460.08
8431,8788.53
8432,5093.48
8433,5377.91
8434,5635.75
8435,3514.21
8436,4386.28
8437,7294.58
8438,2415.06
8439,4693.75
8440,7481.83
8441,5953.35
8442,3890.96
8443,5352.22
8444,8105.81
8445,3509.97
8446,8434.12
8447,4254.62
8448,2839.95
8449,16473.17
8450,31706.93
8451,2580.85
8452,17622.13
8453,14435.67
8454,12731.95
8455,2398.35
8456,6182.62
8457,9431.38
8458,4651.28
8459,12168.74
8460,26122.13
8464,5272.01
8465,5246.28
8466,10611.56
8467,2249.87
8468,2816.76
8469,4751.28
8470,28622.31
8471,8421.52
8472,4660.4
8473,6843.85
8474,9223.99
8475,4938.73
8476,15114.4
8477,5037.95
8478,5097.32
8479,8906.99
8480,22721.47
8481,9095.15
8482,4898.96
8483,2916.38
8484,5729.86
8485,12280.77
8486,2472.47
8487,4698.35
8488,7950.18
8489,3299.34
8490,7506.78
8491,7123.69
8492,8008.1
8493,5318.9
8494,5483.89
8495,7244.5
8496,15558.44
8497,8945.69
8498,8441.67
8499,2798.83
8500,7522.9
8501,39033.08
8502,2594.79
8503,8991.12
8504,2332.1
8505,9244.35
8506,6290.7
8507,9880.1
8508,11790.5
8509,5477.21
8510,4014.33
8511,3674.57
8512,4714.04
8513,2754.14
8514,40688.53
8515,4563.86
8516,7430.35
8517,2644.98
8518,26220.03
8519,2397.04
8520,5207.68
8521,5907.08
8522,27420.81
8523,5044.86
8524,3090.13
8525,8514.39
8526,20925.9
8527,3515.46
8528,17666.57
8529,30313.31
8530,4726.87
8531,5284.51
8532,2990.33
8533,3548.07
8534,6371.32
8535,5372.35
8536,5165.2
8537,8264.75
8538,5193.77
8539,8099.57
8540,8845.07
8541,8295.98
8542,9344.43
8543,5081.74
8544,5363.53
8545,2429.6
8546,7183.07
8547,5376.89
8548,7019.18
8549,7079.17
8550,2415.83
8551,8193.16
8552,6952.65
8553,7465.98
8554,13220.8
8555,4014.92
8556,8744.73
8557,5948.99
8558,5520.15
8559,5040.78
8560,5654.59
8561,8896.5
8562,8715.95
8563,7868.81
8564,6878.01
8565,6411.68
8566,10144.31
8567,8575.96
8568,4510.54
8569,3746.75
8570,5479.56
8571,7164.01
8572,13265.51
8573,5246.28
8574,4556.07
8575,2751.25
8576,2914.09
8577,5824.77
8578,5755.18
8579,2424.69
8580,5138.24
8581,6047.03
8582,6106.47
8583,3329.89
8584,40132.01
8585,5095.37
8586,4471.75
8587,8773.51
8588,10351.37
8589,10408.97
8590,8201.33
8591,2248.45
8592,5205.02
8593,15306.13
8594,8002.31
8595,4553.19
8596,5354.37
8597,7449.86
8598,3112.05
8599,4386.28
8600,4865.85
8601,6993.38
8602,5860.48
8603,9115.57
8604,5300.69
8605,3630.27
8606,8819.02
8607,5389.5
8608,3123.08
8609,2435.32
8610,8754.23
8611,2628.56
8612,6669.18
8613,6765.8
8614,10013.78
8615,11288.17
8616,4686.47
8617,7131.73
8618,9051.71
8619,5306.16
8620,5133.64
8621,11124.6
8622,7285.1
8623,14627.93
8624,17086.75
8625,4298.38
8626,5018.89
8627,7200.66
8628,9591.03
8629,3240.67
8630,8906.51
8631,2499.04
8632,8167.99
8633,5811.61
8634,18732.2
8635,5260.62
8636,8869.63
8637,2878.85
8638,2810.96
8639,2701.04
8640,2449.58
8641,9445.93
8642,4414.58
8643,6785.54
8644,3600.93
8645,7452.94
8646,12723.15
8647,4312.64
8648,12148.94
8649,3549.75
8650,6153.39
8651,6272.42
8652,2851.16
8653,6781.13
8654,4985.24
8655,6725.04
8656,36632.53
8657,5838.9
8658,12206.89
8659,14196.97
8660,2670.8
8661,8033.91
8662,9685.54
8663,36168.34
8664,10453.26
8665,5406.69
8666,2671.17
8667,3531.35
8668,4835.57
8669,13422.06
8670,2424.22
8671,2983.11
8672,14723.41
8673,8438.46
8674,14435.67
8675,2690.07
8676,7948.54
8677,11378.89
8678,5219.75
8679,9486.04
8680,4762.56
8681,4975.17
8682,4422.62
8683,4849.7
8684,19237.7
8685,8518.55
8686,5194.65
8687,46302.08
8688,2538.63
8689,14070.64
8690,2748.93
8691,6006.21
8692,3286.44
8693,2648.35
8694,20936.33
8695,7194.23
8696,11435.23
8697,4064.11
8698,5893.37
8699,8256.3
8700,8061.2
8701,9333.08
8702,34243.51
8703,31516.51
8704,2460.17
8705,4929.55
8706,2866.82
8707,8429.49
8708,8052.24
8709,4916.48
8710,5386.97
8711,3508.91
8712,6511.1
8713,4335.68
8714,3673.53
8715,7426.46
8716,2640.49
8717,4889.77
8718,10537.4
8719,6385.62
8720,4564.51
8721,4772.94
8722,10387.25
8723,4984.62
8724,6600.48
8725,2591.75
8726,8355.64
8727,5142.05
8728,5205.26
8729,14816.95
8730,12812.44
8731,2472.23
8732,35186.26
8733,9336.12
8734,14980.05
8735,4773.66
8736,4698.52
8737,3491.26
8738,4505.84
8739,5765.5
8740,7685.65
8741,2309.88
8742,6582.29
8743,2860.44
8744,5039.44
8745,3979.28
8746,6273.91
8747,14435.67
8748,19339.2
8749,6872.04
8750,7613.71
8751,6369.26
8752,14255.23
8753,2469.09
8754,3451.25
8755,13736.13
8756,6360.65
8757,4770.98
8758,10297.0
8759,3237.92
8760,5254.02
8761,10129.51
8762,2228.53
8763,16501.07
8764,2178.52
8765,14642.14
8766,5049.77
8767,3544.54
8768,3210.14
8769,4531.37
8770,3373.87
8771,5451.8
8772,3045.06
8773,2715.69
8774,3802.99
8775,5498.94
8776,23990.15
8777,7901.43
8778,8596.57
8779,3964.53
8780,8262.63
8781,6676.73
8782,2750.88
8783,5495.18
8784,2471.28
8785,4128.39
8786,15234.75
8787,6366.23
8788,6575.45
8789,7425.27
8790,3924.42
8791,8660.84
8792,8130.65
8793,12751.28
8794,4170.69
8795,6405.74
8796,3573.29
8797,9095.05
8798,4794.12
8799,14435.67
8800,8166.51
8801,8807.61
8802,9061.63
8803,8256.3
8804,19327.87
8805,7050.97
8806,2409.7
8807,5519.51
8808,10090.41
8809,31316.61
8810,2590.84
8811,4957.16
8812,4014.45
8813,5601.14
8814,7370.62
8815,15503.72
8816,5384.73
8817,4050.28
8818,12765.78
8819,9159.01
8820,5325.72
8821,11072.03
8822,12851.42
8823,8607.48
8824,4222.98
8825,61134.68
8826,9368.27
8827,4365.26
8828,3384.47
8829,2409.0
8830,7209.09
8831,3875.54
8832,2735.47
8833,3092.63
8834,5006.61
8835,14382.56
8836,2762.8
8837,3997.48
8838,5599.67
8839,4974.8
8840,3435.65
8841,5574.62
8842,6889.52
8843,17497.52
8844,10986.23
8845,5358.16
8846,8532.72
8847,4634.73
8848,8080.95
8849,5678.05
8850,5243.54
8851,12263.11
8852,30859.36
8853,16320.77
8854,13447.37
8855,2722.21
8856,32317.03
8857,7896.71
8858,2820.74
8859,6904.08
8860,7689.71
8861,4821.21
8862,4077.5
8863,2888.85
8864,3653.13
8865,4836.75
8866,13009.18
8867,2612.53
8868,25390.55
8869,8901.06
8870,4704.18
8871,6240.9
8872,8053.27
8873,5229.45
8874,5035.04
